11.536558999978297	0
12.68981399994118	1
13.831578000008449	2
14.967781999985164	3
15.937559000121837	4
16.867732000036995	5
17.898193000064566	6
18.8378800000919	7
39.84010399994986	8
40.808105999985855	9
41.787932000033834	10
42.79197699997894	11
43.7539500001094	12
44.76300000010269	13
45.74463500011916	14
46.700858000122025	15
47.659665000082896	16
48.6287359999551	17
69.88726400004452	18
71.09479600012492	19
72.07844399999885	20
73.07533700009117	21
74.07245800004603	22
75.0515910001468	23
76.04574800006958	24
77.00343800001974	25
77.94936499999494	26
78.90278300010323	27
99.8762120000265	28
100.85021700001562	29
101.83043600000019	30
102.82814900006088	31
103.81515900007798	32
104.81066800002736	33
105.78282000005856	34
106.75015600008919	35
107.71784700000353	36
108.67089099997429	37
129.67836899997565	38
130.55545800011714	39
131.48285600004783	40
132.41591199994218	41
133.26733799999602	42
134.16530500012414	43
135.07574100003694	44
135.9716130000379	45
136.85241600001063	46
137.76550000011412	47
138.6534319999555	48
139.56517199994778	49
160.54051800006164	50
161.52650200001517	51
162.51964499997484	52
163.48304799998914	53
164.41807499995775	54
165.39841400003752	55
166.33455700002742	56
167.3048469999685	57
168.25594000010824	58
169.1991049999615	59
190.20137200004683	60
191.23396600002707	61
192.24872600011622	62
193.2026389999919	63
194.18853399997715	64
195.1836660000481	65
196.16757700009657	66
197.141646000091	67
198.11032899997372	68
199.0810350000629	69
220.08784000013293	70
221.0842550000507	71
222.72999500000878	72
223.96938800011412	73
224.96028900013698	74
225.96251000004486	75
226.94686499994532	76
227.93955800011645	77
229.03289999999288	78
250.21829499996784	79
251.22659299995576	80
252.3579440000958	81
253.33554600001662	82
254.37717900013013	83
255.35806300013064	84
256.3623060000282	85
257.3291210001116	86
258.3137670001179	87
259.3131910000466	88
280.30403200000364	89
281.2789260001409	90
282.2645139999622	91
283.2103460000326	92
284.1688769999564	93
285.1111390000369	94
286.17808900003183	95
287.1739310000976	96
288.18777900005443	97
289.17723099993964	98
310.08132300007674	99
