3.7675200001103804	0
4.681536000134656	1
5.625213000030271	2
6.5914530000554805	3
7.461220000095636	4
8.320797000124003	5
9.18953300015346	6
30.14538800016453	7
31.049446999986685	8
31.97385600014968	9
32.859852999990835	10
33.76743100011481	11
34.677279000106864	12
35.59968500007926	13
36.507973999960086	14
37.436890999970274	15
38.35363799998959	16
39.271880000114834	17
60.291172000006554	18
61.38939100014795	19
62.348249000024225	20
63.25233000006847	21
64.2325979999896	22
65.14050100008717	23
66.04533099994114	24
66.96681500011437	25
67.87406400007967	26
68.78415500000301	27
89.72184399999605	28
90.67533600000388	29
91.60870300001989	30
92.49830299995665	31
93.43938000006347	32
94.36870700005784	33
95.29337499998292	34
96.27620800006298	35
97.17240200006927	36
98.07632100000774	37
98.99551400008022	38
119.9778929999411	39
120.81937100015239	40
121.66429800004153	41
122.56987399996433	42
123.39785700009998	43
124.21084900006463	44
125.00229700003729	45
125.80001300011645	46
126.58693499997753	47
127.38545599995632	48
128.4007050001037	49
129.3025810000472	50
150.16905300012695	51
151.05936500003736	52
151.94639900005313	53
152.81720899997708	54
153.69486200006577	55
154.57597199997508	56
155.46730599999137	57
156.35072000009131	58
157.25869100015188	59
158.14526899998782	60
159.0263830000822	61
179.9318769999445	62
180.818557000066	63
181.71623800003545	64
182.64429500004553	65
183.5249749999548	66
184.4084260001182	67
185.30447000011918	68
186.20764100000997	69
187.12751299995034	70
188.0386760001329	71
188.93299599994862	72
209.8912169999494	73
210.8245720000923	74
211.76273600008244	75
212.69984900004602	76
213.62015700015036	77
214.606146000051	78
215.55901900001118	79
216.48221200007356	80
217.47194700014916	81
218.37482299997646	82
219.28541700003734	83
240.22709500013661	84
241.10341499999777	85
241.9753290000699	86
242.84672900012083	87
243.726942999956	88
244.59582700001192	89
245.45123600000807	90
246.30671600016285	91
247.24803000003703	92
248.19482299994888	93
249.0920449999976	94
270.05989999997837	95
270.97020700011853	96
271.9077560000187	97
272.83161900004416	98
273.76678200016613	99
